id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date
31154068976131,Book,,CC81.5 .E967 2023,NYU ISAW Offsite,Offsite Collection,9998684724107876,Experimentelle Archäologie : vergessenen Technologien auf der Spur : Tagung vom 28./29. April 2022 in Solothurn/Schweiz /,3906897729; 9783906897721,,,EAS Experimentelle Archäologie Schweiz = AES Archéologie Expérimentale Suisse = EAS Experimental Archaeology Switzerland,Basel :,2023.,Experimental archaeology--Switzerland.; Solothurn (Switzerland)--Antiquities.; Salodurum.; Archéologie expérimentale--Suisse.,https://pleiades.stoa.org/places/177624,,0,,,,,2024-10-10,2025-02-11
31154068976149,Book,,N8580 .E56 2019,NYU ISAW Offsite,Offsite Collection,9998684720007876,Epistēmonikē syntantēsē Antigraphontas (s)to parelthon : histories antigraphēs kai empneusēs =,960962149X; 9789609621496,,"Epistēmonikē Syntantēsē Antigraphontas (s)to Parelthon, Histories Antigraphēs kai Empneusēs Archaiologiko Mouseio Thessalonikēs), (2019 : author.",Archaiologiko Mouseio Thessalonikēs,Thessalonikē :,2023.,"Art, Greek--Copying--Congresses.; Antiquities in art--Congresses.; Greece--Antiquities--Congresses.; Hellas.; Greece (ancient); Greece.; Grèce--Antiquités--Congrès.",https://pleiades.stoa.org/places/696690497; http://vocab.getty.edu/tgn/7594735; http://vocab.getty.edu/tgn/1000074;,,0,,,,,2024-10-11,2025-02-11
31154068976156,Book,,DE60 .M41744 2024,NYU Inst Study Ancient World,Small Collection,9998684717107876,Mediterranean resilience : collapse and adaptation in antique maritime societies /,1800503695; 9781800503694; 9781800504066; 1800504063; 9781800503700; 1800503709,,,Equinox Publishing Ltd,"Sheffield, South Yorkshire ; Bristol, CT :",2024.,"Mediterranean Region--Antiquities.; Mediterranean Region--Civilization.; Coastal archaeology--Mediterranean Region.; Excavations (Archaeology)--Mediterranean Region.; Antiquities; Civilization; Coastal archaeology; Excavations (Archaeology); Mediterranean Region; Internum Mare.; Méditerranée, Région de la--Civilisation.",https://pleiades.stoa.org/places/1043;,,1,,,,,2024-10-15,2024-10-15
31154068976164,Book,,DS798.4 .T656 2023,NYU ISAW Offsite,Offsite Collection,9998684713407876,"Mongol noëdyn zėrėg dėv, i͡amba ëslol /",9919996769; 9789919996765,,"Tȯmȯr, B. author. (Balzhinni͡amyn),",Admon Print,Ulaanbaatar Khot :,2023.,Mongols--Rites and ceremonies.; Political customs and rites--Mongolia.; Mongols--Kings and rulers--Rites and ceremonies.; Mongolia.; Mongols--Rites et cérémonies.; Mœurs politiques--Mongolie.,http://vocab.getty.edu/tgn/7029379,,0,,,,,2024-10-15,2025-02-11
31154068976172,Book,,BQ1029.M65 K46 2022,NYU ISAW Offsite,Offsite Collection,9998684712007876,Khovd ikh surguul'd khadgalagdazh bu tod usgiĭn sudruud /,991926945X; 9789919269456,,,Soëmbo Printing KhKhK; Khovd ikh surguul' niĭgėm khu̇mu̇u̇nlėgiĭn ukhaany surguul',Ulaanbaatar:,2022.,"Manuscripts, Mongolian--Catalogs.; Buddhist literature, Mongolian.; Mongolian alphabet--Sources.; Mongolian language--Sources.; Mongolia.; Mongol (Langue)--Sources.; Littérature bouddhique mongole.",http://vocab.getty.edu/tgn/7029379,,0,,,,,2024-10-16,2025-02-11
31154068976180,Book,,DK771.A25 T574165 2023,NYU Inst Study Ancient World,Large Collection,9998684708107876,"Altaĭn tu̇u̇kh : nėn ėrt, ėrt, dundad zuuny u̇e /",9919521302; 9789919521301,,,Soëmbo Printing,Ulaanbaatar :,2023.,Excavations (Archaeology)--Altai Mountains.; Altai Mountains--Antiquities.; Altay.; Fouilles (Archéologie)--Altaï (Montagnes),http://vocab.getty.edu/tgn/1108699,,0,,,,,2024-10-17,2024-10-17
31154068976198,Book,,CJ1105 .H394 2023,NYU ISAW Offsite,Offsite Collection,9998684707807876,"Roman coins, non-Roman owner : the Hoard Peştiş II /",6060207251; 9786060207252,,"Găzdac, Cristian, 1970- author.",Mega,Cluj-Napoca :,2023.,"Coins, Roman--Romania.; Coin hoards--Romania.; Peştiş II.; Monnaies romaines--Roumanie.; Trésors monétaires (Numismatique)--Roumanie.",https://pleiades.stoa.org/places/451454573,,0,,,,,2024-10-17,2025-02-11
31154068976206,Book,,DK679.K88 G47 1990,NYU ISAW Offsite,Offsite Collection,9998684698607876,Kʻutʻaisi /,9785529010112; 5529010113,,"Gersamia, Tʻamaz, author.","Gamomcʻemloba ""Sabčotʻa Sakʻartʻvelo""",Tʻbilisi :,1990.,Kutaisi (Georgia)--Description and travel.; Kutaisi (Georgia)--History.; Travel; Georgia (Republic)--Kutaisi; History; Kotais.,https://pleiades.stoa.org/places/863830,https://id.oclc.org/worldcat/entity/E39QbtfRpyV4WT36qDCW6wyfhB;,0,,Garsoian,,,2024-10-23,2025-02-11
31154068976214,Book,,N5350 .F371 1975,NYU ISAW Offsite,Offsite Collection,9998684698207876,Egypt in the days of the pharaohs /,,,"Mayer, Susan M.",University Art Museum University of Texas at Austin,Austin :,1975.,Egypt--Civilization--Juvenile literature.; Egypt--Antiquities--Juvenile literature.; Antiquities; Civilization; Egypt; Juvenile works; Ancient Egypt (region); Egypt.; Égypte--Civilisation--Ouvrages pour la jeunesse.; Égypte--Antiquités--Ouvrages pour la jeunesse.,https://pleiades.stoa.org/places/981503; http://vocab.getty.edu/tgn/7016833;,https://id.oclc.org/worldcat/entity/E39QbtfRDwpX7XgppvP7ww3J9c;,0,,,,,2024-10-23,2025-02-11
31154068976222,Book,,ND1422.S8 S38 1955,NYU ISAW Offsite,Offsite Collection,9998684695607876,Tales of Sumer : man's oldest myths /,,,"Schubert, Hellmuth, artist.",University Museum University of Pennsylvania,Philadelphia :,1955.,"Schubert, Hellmuth--Exhibitions.; Mythology, Assyro-Babylonian, in art--Exhibitions.; Mythology, Assyro-Babylonian, in art.; Mythology, Sumerian.; Exhibition catalogs.; Sumer.; Mythologie sumérienne.",https://pleiades.stoa.org/places/202833934,,0,,,,,2024-10-24,2025-02-11
