id,mms_id,call_number,title,date_acquired,Author,Publisher,Publication Date,Subjects
31154069010898,990036142830107904,CB3 .A53,Anabasis : studia classica et orientalia.,2026-03-23,,Wydawnictwo Uniwersytetu Rzeszowskiego,2010-,"Civilization, Ancient--Periodicals.; Asia, Central--Civilization--Periodicals.; Caucasus--Civilization--Periodicals.; Europe, Eastern--Civilization--Periodicals.; Middle East--Civilization--Periodicals.; Turkey--Civilization--Periodicals.; Civilization, Greco-Roman--Periodicals.; Civilization, Oriental--Periodicals.; Civilization; Civilization, Ancient; Civilization, Greco-Roman; Civilization, Oriental; Central Asia; Caucasus; Eastern Europe; Middle East; Turkey; Periodicals; Periodicals.; Caucasus (mountain range); Asia Minor.; Turkey.; Eastern Europe.; Middle East.; Central Asia."
31154069010906,9998789459307876,DT57. F8 t.158 2025,Bagawat : inscriptions pariétales et graffites coptes et copto-grecs /,2026-03-23,"Roquet, Gérard, author.",Institut Français D'archéologie Orientale,[2025],Coptic inscriptions--Egypt--Catalogs.; Bagawat.; Inscriptions coptes--Bagawat (Égypte ; site archéologique)--Antiquité.; Inscriptions grecques--Bagawat (Égypte ; site archéologique)--Antiquité.; Monuments funéraires--Bagawat (Égypte ; site archéologique)--Antiquité.; Bagawat (Égypte ; site archéologique).; Inscriptions coptes--Égypte--Catalogues.
31154069010914,9998789968407876,DS186 .M368 1984,"Hayeren dzeṛagreri hishatakaranner, 13 dar /",2026-03-26,"Matʻevosyan, A. S., author.",Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1984.,"Armenia--History--Sources.--Turkic Mongol Domination, 1045-1522; Manuscripts, Armenian.; Colophons of manuscripts.; Colophons of manuscripts; Manuscripts, Armenian; Armenia (Republic); Turkic Mongol Domination--(Armenia :--1045-1522); 1045-1522; History; Sources; Armenia (region); Arménie--Histoire--Sources.--1045-1522 (Domination turco-mongole); Manuscrits arméniens.; Achevés d'imprimer de manuscrits."
31154069010922,9998789968307876,PJ25 .B6 t.191 2025,"Musiciens, fêtes et piété populaire : figurines en terre cuite de l'Égypte ptolémaïque et romaine /",2026-03-26,"Vendries, Christophe, author.",Institut français d'archéologie orientale,2025.,"Terra-cotta figurines, Hellenistic--Egypt.; Terra-cotta figurines, Roman--Egypt.; Decoration and ornament--Egypt.; Art, Egyptian.; Musicians in art.; Art, Egyptian; Decoration and ornament; Musicians in art; Egypt; Ptolemaic Kingdom.; Aegyptus (Roman imperial province); Art égyptien.; Musiciens dans l'art.; Décoration et ornement--Égypte.; Figurines de terre cuite hellénistiques--Égypte.; Figurines de terre cuite romaines--Égypte."
31154069010930,9998789967807876,PJ3711 .E75 v.2 2025,The second millennium cuneiform documents in the Babylon collection of the Istanbul Archaeological Museum /,2026-03-26,"Ridder, Jacob Jan de, 1986- author.",Harrassowitz Verlag,2025.,İstanbul Arkeoloji Müzeleri--Catalogs.; Inscriptions--Iraq--Babylon (Extinct city)--Texts.; Cuneiform inscriptions--Catalogs.; catalogs (documents); Catalogs.; Informational works.; Babylon.; Catalogues.; Documents d'information.; Inscriptions cunéiformes--Catalogues.
31154069010948,9998789967907876,PJ3711 .E75 v.1 2025,Keilschrifttexte aus Babylon in Istanbul : Katalog und Keilschriftkopien /,2026-03-26,"Heessel, Nils P., compiler, writer of supplementary textual content.",Harrassowitz Verlag,2025.,"Eski Şark Eserleri Müzesi (Istanbul, Turkey)--Catalogs.; Cuneiform inscriptions--Catalogs.; Inscriptions--Iraq--Babylon (Extinct city)--Texts.; Civilization, Assyro-Babylonian--Catalogs.; Eski Şark Eserleri Müzesi (Istanbul, Turkey); Civilization, Assyro-Babylonian; Cuneiform inscriptions; Inscriptions; Iraq--Babylon (Extinct city); Catalogs; Texts; Babylon.; Inscriptions cunéiformes--Catalogues.; Civilisation assyro-babylonienne--Catalogues."
31154069010955,9998789967407876,KL5314 .M31 2025,Sasanian law in its social context /,2026-03-26,"Macuch, Maria, author.",Harrassowitz Verlag,2025.,"Law, Sassanid.; Sassanids--Legal status, laws, etc.--History.--Iran; Law--Iran--History.; Law--Social aspects--History.--Iran; Sasanian Empire."
31154069010963,9998789967307876,DS747.2 .M494 2025,"To rule all under heaven : a history of classical China, from Confucius to the First Emperor /",2026-03-26,"Meyer, Andrew Seth, author.",Oxford University Press,[2025],"China--History--Warring States, 403-221 B.C.; China--History--Zhou dynasty, 1122-221 B.C.; China--History--Qin dynasty, 221-207 B.C.; Ancient China.; Chine--Histoire--403-221 av. J.-C. (Royaumes combattants); Chine--Histoire--1122-221 av. J.-C. (Dynastie des Zhou); Chine--Histoire--221-207 av. J.-C. (Dynastie des Qin)"
31154069010971,9998789967107876,CS2351 .B35 2025,"Roman names on Crete : immigration, enfranchisement, integration /",2026-03-26,"Baldwin Bowsky, Martha W., author.",National Hellenic Research Foundation Institute of Historical Research,2025.,"Names, Personal--Greece--Crete--History.; Names, Personal--Social aspects--Greece--Crete.; Crete (Greece)--History--67 B.C.-826 A.D.; Romans--Social aspects--Greece--Crete.; Romans--Cultural assimilation--Greece.; Onomastics--Greece--Crete.; Creta (island); Noms de personnes--Grèce--Crète--Histoire.; Noms de personnes--Aspect social--Grèce--Crète.; Crète (Grèce)--Histoire--67 av. J.-C.-826.; Romains--Aspect social--Grèce--Crète.; Onomastique--Grèce--Crète."
31154069010989,9998789965907876,P1038 .I58 2021,"KO-RO-NO-WE-SA : proceedings of the 15th international colloquium on Mycenaean studies, September 2021 = Praktika tou 15ou diethnous synedriou mykēnaikōn spoudōn septembrios 2021 /",2026-03-26,"International Colloquium on Mycenaean Studies Online), 2021 : author. (15th :",Rethymnon,2024.,"Inscriptions, Linear B--Congresses.; Inscriptions, Linear A--Congresses.; Civilization, Mycenaean--Congresses.; Civilization, Mycenaean; Inscriptions, Linear A; Inscriptions, Linear B; Conference papers and proceedings; Aegaeum Mare.; Civilisation mycénienne--Congrès."
31154069010997,9998789965807876,BR131 .F78 2025,Frühes Christentum im archäologischen Befund /,2026-03-26,,Harrassowitz Verlag,2025.,"Christian antiquities--Congresses.; Church architecture--History--To 1500--Congresses.; Church history--Primitive and early church, ca. 30-600--Congresses.; Excavations (Archaeology)--Noricum--Congresses.; Noricum--Antiquities--Congresses.; Noricum (province); Roman Empire.; Antiquités chrétiennes--Congrès.; Église--Histoire--ca 30-600 (Église primitive)--Congrès."
31154069011003,9998789965407876,GT2340 .F35 2025,"Scent, colour and glitter in the ancient world : a comparative history of aromatics, cosmetics and adornment, from the Mediterranean to the China seas /",2026-03-26,"Farmānfarmāʼiyān, Fāṭimah Sūdʹāvar, author.",IB Tauris,2025.,"Cosmetics--Middle East--History.; Perfumes--Middle East--History.; Essences and essential oils--Middle East--History.; Jewelry--Middle East--History.; Cosmetics--China--History.; Perfumes--China--History.; Essences and essential oils--China--History.; Jewelry--China--History.; Civilization, Ancient.; Cosmetics--Eurasia--History.; Perfumes--Eurasia--History.; Essences and essential oils--Eurasia--History.; Jewelry--Eurasia--History.; Civilization, Ancient; Cosmetics--History.; Essences and essential oils--History.; Jewelry--History.; Perfumes--History.; China; Middle East; Middle East.; China.; Eurasia.; Cosmétiques--Chine--Histoire.; Parfums--Chine--Histoire.; Huiles essentielles--Chine--Histoire.; Civilisation ancienne.; Cosmétiques--Eurasie--Histoire.; Parfums--Eurasie--Histoire.; Huiles essentielles--Eurasie--Histoire."
31154069011011,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011029,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011037,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011045,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011052,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011060,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011078,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011086,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011094,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011102,9998789965107876,GN585.A75 H39 1970,Hay azgagrutʻyun ev banahyusutʻyun : nyutʻer ev usumnasirutʻyunner /,2026-03-26,,Haykakan SSH GA Hrat,1970-,Ethnology--Armenia.; Folklore--Armenia.; Armenia--Civilization.; Civilization; Ethnology; Folklore; Armenia; Armenia (region); Ethnologie--Arménie.; Folklore--Arménie.
31154069011110,990040511410107904,DK679.5.V36 V36 1972,Vani : arkʻeologiuri gatʻxrebi = Vani : arkheologicheskie raskopki = Vani : archaeological excavations /,2026-03-26,,"""Mecʻniereba""",1972-,Vani (Georgia)--Antiquities.; Excavations (Archaeology)--Georgia (Republic)--Vani.; Vani (Georgia)--History.; Georgia (Republic)--History--To 330.; Antiquities; Excavations (Archaeology); Georgia (Republic); Georgia (Republic)--Vani; To 330; History; Vani.; Georgia.; Fouilles (Archéologie)--Géorgie (République)--Vania.; Géorgie (République)--Histoire--Jusqu'à 330.
31154069011128,9998789964607876,DS165 .N27 1965,Arabakan aghbyurnerě Hayastani ev harevan erkrneri masin = Arabskie istochniki ob Armenii i sopredelʹnykh stranakh /,2026-03-26,,HSSṚ Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1965.,Armenia--Description and travel.; Travel; Armenia; Armenia (region)
31154069011136,9998789964507876,DS162 .T44 1983,Tʻeopʻanes Khostovanogh /,2026-03-26,"Theophanes, the Confessor, -approximately 818.",Haykakan SSH GA Hratarakchʻutʻyun,1983.,Armenia--History--Sources.; Byzantine Empire--History--527-1081--Sources.; Armenia; Byzantine Empire; 527-1081; History; Sources; Armenia (region); Byzantine Empire.; Arménie--Histoire--Sources.; Empire byzantin--Histoire--527-1081--Sources.
31154069011144,9998789964407876,DS162 .A76 1976,Asorakan aghbyurner /,2026-03-26,,Haykakan SSH GA Hratarakchʻutʻyun,1976-,Armenia--History--Sources.; Armenia; History; Sources; Armenia (region); Arménie--Histoire--Sources.
31154069011151,9998789964407876,DS162 .A76 1976,Asorakan aghbyurner /,2026-03-26,,Haykakan SSH GA Hratarakchʻutʻyun,1976-,Armenia--History--Sources.; Armenia; History; Sources; Armenia (region); Arménie--Histoire--Sources.
31154069011169,9998789964207876,DS167 .K34 1982,Rannesrednevekovye bully Dvina = Dvini vaghmijnadaryan knkʻadroshmnerě /,2026-03-26,"Kalantari͡an, A. A. (Aram Ashotovich)",Izd-vo AN Armi͡anskoĭ SSR,1982.,Dvin (Armenia)--Antiquities.; Armenia (Republic)--Antiquities.; Antiquities; Armenia; Doubios.; Arménie--Antiquités.
31154069011177,9998789964007876,PK8002 .D5 1960,Divan hay vimagrutʻyan. /,2026-03-26,,Haykakan SSṚ GA hratarakchʻutʻyun,1960-<1977>,"Inscriptions, Armenian.; Epitaphs.; epitaphs.; Epitaphs; Inscriptions, Armenian; Armenia (region); Épitaphes."
31154069011185,9998789964007876,PK8002 .D5 1960,Divan hay vimagrutʻyan. /,2026-03-26,,Haykakan SSṚ GA hratarakchʻutʻyun,1960-<1977>,"Inscriptions, Armenian.; Epitaphs.; epitaphs.; Epitaphs; Inscriptions, Armenian; Armenia (region); Épitaphes."
31154069011193,9998789964007876,PK8002 .D5 1960,Divan hay vimagrutʻyan. /,2026-03-26,,Haykakan SSṚ GA hratarakchʻutʻyun,1960-<1977>,"Inscriptions, Armenian.; Epitaphs.; epitaphs.; Epitaphs; Inscriptions, Armenian; Armenia (region); Épitaphes."
31154069011201,9998789964007876,PK8002 .D5 1960,Divan hay vimagrutʻyan. /,2026-03-26,,Haykakan SSṚ GA hratarakchʻutʻyun,1960-<1977>,"Inscriptions, Armenian.; Epitaphs.; epitaphs.; Epitaphs; Inscriptions, Armenian; Armenia (region); Épitaphes."
31154069011219,9998789964007876,PK8002 .D5 1960,Divan hay vimagrutʻyan. /,2026-03-26,,Haykakan SSṚ GA hratarakchʻutʻyun,1960-<1977>,"Inscriptions, Armenian.; Epitaphs.; epitaphs.; Epitaphs; Inscriptions, Armenian; Armenia (region); Épitaphes."
31154069011227,9998789964007876,PK8002 .D5 1960,Divan hay vimagrutʻyan. /,2026-03-26,,Haykakan SSṚ GA hratarakchʻutʻyun,1960-<1977>,"Inscriptions, Armenian.; Epitaphs.; epitaphs.; Epitaphs; Inscriptions, Armenian; Armenia (region); Épitaphes."
31154069011235,9998789964007876,PK8002 .D5 1960,Divan hay vimagrutʻyan. /,2026-03-26,,Haykakan SSṚ GA hratarakchʻutʻyun,1960-<1977>,"Inscriptions, Armenian.; Epitaphs.; epitaphs.; Epitaphs; Inscriptions, Armenian; Armenia (region); Épitaphes."
31154069011243,9998789963307876,PK8439 .Z5 1969,Zhamanakakitsʻ Hayotsʻ lezvi batsʻatrakan baṛaran /,2026-03-26,,Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1969-1980.,"Armenian language, Modern--Dictionaries.; Armenian language, Modern; dictionaries.; Dictionaries; Dictionaries.; Dictionnaires.; Armenia."
31154069011250,9998789963307876,PK8439 .Z5 1969,Zhamanakakitsʻ Hayotsʻ lezvi batsʻatrakan baṛaran /,2026-03-26,,Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1969-1980.,"Armenian language, Modern--Dictionaries.; Armenian language, Modern; dictionaries.; Dictionaries; Dictionaries.; Dictionnaires.; Armenia."
31154069011268,9998789963307876,PK8439 .Z5 1969,Zhamanakakitsʻ Hayotsʻ lezvi batsʻatrakan baṛaran /,2026-03-26,,Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1969-1980.,"Armenian language, Modern--Dictionaries.; Armenian language, Modern; dictionaries.; Dictionaries; Dictionaries.; Dictionnaires.; Armenia."
31154069011276,9998789962907876,DK671.5 .U3414 1975,Istoria gamoqopʻisa kʻartʻveltʻa somextʻagan /,2026-03-26,"Ukhtanēs, Bishop of Sebastia, active 10th century, author.","Gamomcʻemloba ""Mecʻniereba""",1975.,Armenian Church--History.; Orthodox Eastern Church--Georgia (Republic)--History.; Orthodox Eastern Church--History.; Georgia (Republic)--History--Sources.; Armenia--History--Sources.; Geschichte--600-650; Armenian Church; Orthodox Eastern Church; Armenia; Georgia (Republic); History; Sources; Armenia (region); Georgia.; Église orthodoxe--Histoire.; Géorgie (République)--Histoire--Sources.; Arménie--Histoire--Sources.
31154069011284,9998789962807876,N7292.6 .I57 1978,"Hay Arvestin Nvirvats Mijazgayin Erkrord Simpozium : zekutsʻumneri zhoghovatsu : Erevan, 12-18 Septemberi, 1978 /",2026-03-26,"International Symposium on Armenian Art Yerevan, Armenia) 1978 : (2nd :",Haykakan SSH GA Hratarakchʻutʻyun,1981-,"Art, Armenian--Congresses.; Art, Armenian; Conference papers and proceedings; Armenia (region); Art arménien--Congrès."
31154069011292,9998789962807876,N7292.6 .I57 1978,"Hay Arvestin Nvirvats Mijazgayin Erkrord Simpozium : zekutsʻumneri zhoghovatsu : Erevan, 12-18 Septemberi, 1978 /",2026-03-26,"International Symposium on Armenian Art Yerevan, Armenia) 1978 : (2nd :",Haykakan SSH GA Hratarakchʻutʻyun,1981-,"Art, Armenian--Congresses.; Art, Armenian; Conference papers and proceedings; Armenia (region); Art arménien--Congrès."
31154069011300,9998789962807876,N7292.6 .I57 1978,"Hay Arvestin Nvirvats Mijazgayin Erkrord Simpozium : zekutsʻumneri zhoghovatsu : Erevan, 12-18 Septemberi, 1978 /",2026-03-26,"International Symposium on Armenian Art Yerevan, Armenia) 1978 : (2nd :",Haykakan SSH GA Hratarakchʻutʻyun,1981-,"Art, Armenian--Congresses.; Art, Armenian; Conference papers and proceedings; Armenia (region); Art arménien--Congrès."
31154069011318,9998789962807876,N7292.6 .I57 1978,"Hay Arvestin Nvirvats Mijazgayin Erkrord Simpozium : zekutsʻumneri zhoghovatsu : Erevan, 12-18 Septemberi, 1978 /",2026-03-26,"International Symposium on Armenian Art Yerevan, Armenia) 1978 : (2nd :",Haykakan SSH GA Hratarakchʻutʻyun,1981-,"Art, Armenian--Congresses.; Art, Armenian; Conference papers and proceedings; Armenia (region); Art arménien--Congrès."
31154069011326,9998789962707876,DK681.8.C55 H35 1986,Hayastani ev harakitsʻ shrjanneri teghanunneri baṛaran : chʻors hatorov /,2026-03-26,"Hakobyan, Tʻ. Kh. (Tʻadevos Khachʻaturi)",Erevani Hamalsarani hratarakchʻutʻyun,1986-2001.,Armenia (Republic)--Gazetteers.; Cilicia--Gazetteers.; Armenia--Gazetteers.; Iran--Gazetteers.; Armenia (Republic); Armenia; Asia--Cilicia; Iran; Gazetteers; Armenia (region); Cilicia.; Iran.
31154069011334,9998789962707876,DK681.8.C55 H35 1986,Hayastani ev harakitsʻ shrjanneri teghanunneri baṛaran : chʻors hatorov /,2026-03-26,"Hakobyan, Tʻ. Kh. (Tʻadevos Khachʻaturi)",Erevani Hamalsarani hratarakchʻutʻyun,1986-2001.,Armenia (Republic)--Gazetteers.; Cilicia--Gazetteers.; Armenia--Gazetteers.; Iran--Gazetteers.; Armenia (Republic); Armenia; Asia--Cilicia; Iran; Gazetteers; Armenia (region); Cilicia.; Iran.
31154069011342,9998789962707876,DK681.8.C55 H35 1986,Hayastani ev harakitsʻ shrjanneri teghanunneri baṛaran : chʻors hatorov /,2026-03-26,"Hakobyan, Tʻ. Kh. (Tʻadevos Khachʻaturi)",Erevani Hamalsarani hratarakchʻutʻyun,1986-2001.,Armenia (Republic)--Gazetteers.; Cilicia--Gazetteers.; Armenia--Gazetteers.; Iran--Gazetteers.; Armenia (Republic); Armenia; Asia--Cilicia; Iran; Gazetteers; Armenia (region); Cilicia.; Iran.
31154069011359,9998789962707876,DK681.8.C55 H35 1986,Hayastani ev harakitsʻ shrjanneri teghanunneri baṛaran : chʻors hatorov /,2026-03-26,"Hakobyan, Tʻ. Kh. (Tʻadevos Khachʻaturi)",Erevani Hamalsarani hratarakchʻutʻyun,1986-2001.,Armenia (Republic)--Gazetteers.; Cilicia--Gazetteers.; Armenia--Gazetteers.; Iran--Gazetteers.; Armenia (Republic); Armenia; Asia--Cilicia; Iran; Gazetteers; Armenia (region); Cilicia.; Iran.
31154069011367,9998789962607876,PK8093.R8 G54 1968,Ṛus-hayeren baṛaran : mek hatorov /,2026-03-26,"Gharibyan, A. S. compiler. (Ararat Sahaki),",Hayastan hratarakchʻutʻyun,1968.,Russian language--Dictionaries--Armenian.; Russian language; Dictionaries
31154069011375,9998789962507876,DS186 .K5 1955,15. dari hayeren dzeṛagreri hishatakaranner /,2026-03-26,"Khachʻikyan, L. S. 1918-1982, compiler. (Levon Stepʻani),",Haykakan SSṚ Gitutʻyunneri Akademiayi Hratarkchʻ,1955-67.,"Colophons of manuscripts.; Manuscripts, Armenian.; Armenia--History--Turkic Mongol Domination, 1045-1522--Sources.; Colophons of manuscripts; Manuscripts, Armenian; Armenia (Republic); Turkic Mongol Domination--(Armenia :--1045-1522); 1045-1522; History; Sources; Armenia (region); Achevés d'imprimer de manuscrits.; Manuscrits arméniens.; Arménie--Histoire--1045-1522 (Domination turco-mongole)--Sources."
31154069011383,9998789962507876,DS186 .K5 1955,15. dari hayeren dzeṛagreri hishatakaranner /,2026-03-26,"Khachʻikyan, L. S. 1918-1982, compiler. (Levon Stepʻani),",Haykakan SSṚ Gitutʻyunneri Akademiayi Hratarkchʻ,1955-67.,"Colophons of manuscripts.; Manuscripts, Armenian.; Armenia--History--Turkic Mongol Domination, 1045-1522--Sources.; Colophons of manuscripts; Manuscripts, Armenian; Armenia (Republic); Turkic Mongol Domination--(Armenia :--1045-1522); 1045-1522; History; Sources; Armenia (region); Achevés d'imprimer de manuscrits.; Manuscrits arméniens.; Arménie--Histoire--1045-1522 (Domination turco-mongole)--Sources."
31154069011391,9998791262807876,DS186 .G44 1982,Patmutʻyun /,2026-03-30,"Ghewond, Erētsʻ, active 8th century, author.","""Sovetakan Grogh"" Hratarakchʻutʻyun",1982.,"Armenia--History--Arab period, 640-885.; Armenia; 640-885; History; Armenia (region); Arménie--Histoire--640-885 (Période arabe)"
31154069011409,9998791262707876,DS183 .M38 1973,Zhamanakagrutʻyun /,2026-03-30,"Matthew, of Edessa, active 12th century, author.","""Hayastan"" Hratarakchʻutʻyun",1973.,Armenia--History--428-1522.; Armenia; 428-1522; History; Armenia (region); Arménie--Histoire--428-1522.
31154069011417,9998791262607876,PK8438 .T4 1968,Hayotsʻ lezowi nor baṛaran /,2026-03-30,"Tēr Khachʻaturean, Artashēs.",K Tōnikean Hratarakchʻatun,1968.,Armenian language; Dictionaries; Armenian language--Dictionaries.; Armenia (region)
31154069011425,9998791262507876,PK8075 .A94 1969,Hayagitakan hetazotutʻyunner /,2026-03-30,"Avdalbegyan, Tʻad. 1885-1937. (Tʻadevos),",,1969,"Armenia--History.; Mythology, Armenian.; Authors, Armenian.; Authors, Armenian--Criticism and interpretation.; Authors, Armenian; Mythology, Armenian; Armenia; Criticism, interpretation, etc.; History; Armenia (region); Arménie--Histoire.; Écrivains arméniens--Critique et interprétation.; Mythologie arménienne.; Écrivains arméniens."
31154069011433,9998791262407876,CJ3481 .M85 1983,Dramakan shrjanaṛutʻyuně Hayastanum : (m.tʻ.a. V d-m.tʻ. XIV d.) /,2026-03-30,"Musheghean, Kh. A.",Haykakan SSH GA Hratarakchʻutʻyun,1983.,Numismatics--Armenia--History.; Mints--Armenia--History.; Mints; Numismatics; Armenia; History; Armenia (region); Numismatique--Arménie--Histoire.
31154069011441,9998791262307876,DS186 .S4218 1979,Patmutʻiwn Sebēosi /,2026-03-30,"Sebēos, Bishop of Bagratunikʻ, active 7th century.",Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1979.,Armenia--History--428-640.; Armenia; 428-640; History; Armenia (region); Arménie--Histoire--428-640.
31154069011458,9998791262107876,DK689.5.D58 K35 v.1 1976,Dvin /,2026-03-30,"Kalantari͡an, A. A. author. (Aram Ashotovich),",Haykakan SSH GA Hratarakchʻutʻyun,1976-2002.,Excavations (Archaeology)--Armenia (Republic)--Dvin.; Dvin (Armenia)--Antiquities.; Antiquities; Armenia (Republic)--Dvin; Armenia; Doubios.
31154069011466,9998791262007876,DK689.5.G37 G37,Garni /,2026-03-30,,Haykakan SSH Gitutʻyuneri Akademiayi Hratarakchʻutʻyun,1951-<1969>,Excavations (Archaeology)--Armenia (Republic)--Garni.; Armenia (Republic)--Antiquities.; Garni (Armenia)--Antiquities.; Antiquities; Excavations (Archaeology); Armenia (Republic); Armenia (Republic)--Garni; Gorneae.; Arménie--Antiquités.
31154069011474,9998791261707876,PK8089 .M3 1963,Hayerēn batsʻatrakan baṛaran /,2026-03-30,"Malkhasyantsʻ, Stepʻan, 1857-1947, compiler.",Shirkat-i Ufsit (Sihāmī-i ʻĀm); Kitābfurūshī-i Nāyirī,1361 [1982 or 1983].,Armenian language--Dictionaries.; Armenian language; Dictionaries; Armenia (region)
31154069011482,9998791261707876,PK8089 .M3 1963,Hayerēn batsʻatrakan baṛaran /,2026-03-30,"Malkhasyantsʻ, Stepʻan, 1857-1947, compiler.",Shirkat-i Ufsit (Sihāmī-i ʻĀm); Kitābfurūshī-i Nāyirī,1361 [1982 or 1983].,Armenian language--Dictionaries.; Armenian language; Dictionaries; Armenia (region)
31154069011490,9998791261707876,PK8089 .M3 1963,Hayerēn batsʻatrakan baṛaran /,2026-03-30,"Malkhasyantsʻ, Stepʻan, 1857-1947, compiler.",Shirkat-i Ufsit (Sihāmī-i ʻĀm); Kitābfurūshī-i Nāyirī,1361 [1982 or 1983].,Armenian language--Dictionaries.; Armenian language; Dictionaries; Armenia (region)
31154069011508,9998791261707876,PK8089 .M3 1963,Hayerēn batsʻatrakan baṛaran /,2026-03-30,"Malkhasyantsʻ, Stepʻan, 1857-1947, compiler.",Shirkat-i Ufsit (Sihāmī-i ʻĀm); Kitābfurūshī-i Nāyirī,1361 [1982 or 1983].,Armenian language--Dictionaries.; Armenian language; Dictionaries; Armenia (region)
31154069011516,9998791261607876,PK8547 .F7 1952,"Diwan : I luys ěntsayetsʻ aṛajin angam amroghjakan bnagrov, usumnasirutʻeamb, tsanōtʻutʻiwnnerov, yaweluatsʻnerov ew baṛaranov /",2026-03-30,"Frik, approximately 1236-",Hratarakutʻiwn Hay Baregortsakan Endhanur Miutʻean Melgonean Himnadrami,1952.,Armenian poetry.; Armenia (region); Poésie arménienne.
31154069011524,9998791261507876,BS2777 .S24 1998,Meknutʻiwn eōtʻantsʻ Tʻghtʻotsʻ katʻughikeaytsʻ /,2026-03-30,"Sargis, Shnorhali, active 12th century.",I Tparani Srbotsʻ Hakobeantsʻ,1998.,"Bible. Catholic Epistles Commentaries.; Christian literature, Armenian--Early works to 1800.; Bible. Catholic Epistles; Christian literature, Armenian; Early works; Commentaries; Armenia (region); Bible New Testament. Épîtres catholiques Ouvrages avant 1800. Commentaires; Littérature chrétienne arménienne--Ouvrages avant 1800."
