id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date
31154068975513,Book,,"G93 .I74 v.151, etc.",NYU Inst Study Ancient World,Small Collection,9998670029107876,Texts and studies on the historical geography and topography of Al-Andalus /,9783829811446; 3829811446; 382981268X; 9783829812689; 3829812655; 9783829812658; 3829812663; 9783829812665; 3829812671; 9783829812672,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1993-2008.,"Spain--Historical geography.; Spain--Geography.; Spain--Description and travel.; Geography, Arab--Spain.; Names, Geographical--Arabic.; Geography; Geography, Arab; Historical geography; Names, Geographical--Arabic; Travel; Spain; Iberia (modern region/peninsula).; Tarraconensis.; Espagne--Descriptions et voyages.; Géographie arabe--Espagne.",https://pleiades.stoa.org/places/540456066; https://pleiades.stoa.org/places/981551;,https://id.oclc.org/worldcat/entity/E39PBJqFTrvj6Mhw6JfTGmqJDq;,0,v.300 2008 (v.3),,,,2024-06-25,2024-06-25
31154068975521,Book,,"G93 .I74 v.151, etc.",NYU Inst Study Ancient World,Small Collection,9998670029107876,Texts and studies on the historical geography and topography of Al-Andalus /,9783829811446; 3829811446; 382981268X; 9783829812689; 3829812655; 9783829812658; 3829812663; 9783829812665; 3829812671; 9783829812672,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1993-2008.,"Spain--Historical geography.; Spain--Geography.; Spain--Description and travel.; Geography, Arab--Spain.; Names, Geographical--Arabic.; Geography; Geography, Arab; Historical geography; Names, Geographical--Arabic; Travel; Spain; Iberia (modern region/peninsula).; Tarraconensis.; Espagne--Descriptions et voyages.; Géographie arabe--Espagne.",https://pleiades.stoa.org/places/540456066; https://pleiades.stoa.org/places/981551;,https://id.oclc.org/worldcat/entity/E39PBJqFTrvj6Mhw6JfTGmqJDq;,0,v.301 2008 (v.4),,,,2024-06-25,2024-06-25
31154068975539,Book,,"G93 .I74 v.151, etc.",NYU Inst Study Ancient World,Small Collection,9998670029107876,Texts and studies on the historical geography and topography of Al-Andalus /,9783829811446; 3829811446; 382981268X; 9783829812689; 3829812655; 9783829812658; 3829812663; 9783829812665; 3829812671; 9783829812672,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1993-2008.,"Spain--Historical geography.; Spain--Geography.; Spain--Description and travel.; Geography, Arab--Spain.; Names, Geographical--Arabic.; Geography; Geography, Arab; Historical geography; Names, Geographical--Arabic; Travel; Spain; Iberia (modern region/peninsula).; Tarraconensis.; Espagne--Descriptions et voyages.; Géographie arabe--Espagne.",https://pleiades.stoa.org/places/540456066; https://pleiades.stoa.org/places/981551;,https://id.oclc.org/worldcat/entity/E39PBJqFTrvj6Mhw6JfTGmqJDq;,0,v.302 2008 (v.5),,,,2024-06-25,2024-06-25
31154068975547,Book,,G93 .I74 v.303 2009,NYU Inst Study Ancient World,Small Collection,9998670028607876,Voyages dans le sud de l'Algérie et des états barbaresques de l'ouest et de l'est /,3829812698; 9783829812696,,"ʻAyyāshī, Abū Sālim ʻAbd Allāh ibn Muḥammad, 1628-1679.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Africa, North--Description and travel.; Travelers' writings, Arabic--Africa, North.; Travel; Travelers' writings, Arabic; North Africa; Africa (region); North Africa.; Afrique du Nord--Descriptions et voyages.; Écrits de voyageurs arabes--Afrique du Nord.",https://pleiades.stoa.org/places/775; http://vocab.getty.edu/tgn/7016886;,,0,,,,,2024-06-25,2024-06-25
31154068975554,Book,,"G93 .I74 vol.145, etc.",NYU Inst Study Ancient World,Small Collection,990030890250107876,Texts and studies on the historical geography and topography of Africa /,3829812736; 9783829812733; 3829812701; 9783829812702; 382981271X; 9783829812719; 3829812728; 9783829812726,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1993-,"Geography, Arab.; Africa--Historical geography.; Geography, Arab; Historical geography; Africa; Africa.; Géographie arabe.; Afrique--Géographie historique.",http://vocab.getty.edu/tgn/7001242;,https://id.oclc.org/worldcat/entity/E39PBJkHrMyfHC67yqRTycbrv3;,0,v.304:2009,,,,2024-06-26,2024-06-26
31154068975562,Book,,"G93 .I74 vol.145, etc.",NYU Inst Study Ancient World,Small Collection,990030890250107876,Texts and studies on the historical geography and topography of Africa /,3829812736; 9783829812733; 3829812701; 9783829812702; 382981271X; 9783829812719; 3829812728; 9783829812726,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1993-,"Geography, Arab.; Africa--Historical geography.; Geography, Arab; Historical geography; Africa; Africa.; Géographie arabe.; Afrique--Géographie historique.",http://vocab.getty.edu/tgn/7001242;,https://id.oclc.org/worldcat/entity/E39PBJkHrMyfHC67yqRTycbrv3;,0,v.305:2009,,,,2024-06-26,2024-06-26
31154068975570,Book,,"G93 .I74 vol.145, etc.",NYU Inst Study Ancient World,Small Collection,990030890250107876,Texts and studies on the historical geography and topography of Africa /,3829812736; 9783829812733; 3829812701; 9783829812702; 382981271X; 9783829812719; 3829812728; 9783829812726,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1993-,"Geography, Arab.; Africa--Historical geography.; Geography, Arab; Historical geography; Africa; Africa.; Géographie arabe.; Afrique--Géographie historique.",http://vocab.getty.edu/tgn/7001242;,https://id.oclc.org/worldcat/entity/E39PBJkHrMyfHC67yqRTycbrv3;,0,v.306:2009,,,,2024-06-26,2024-06-26
31154068975588,Book,,"G93 .I74 v.158, etc.",NYU Inst Study Ancient World,Small Collection,990030887210107876,Texts and studies on the historical geography and topography of Southern and Western Europe /,3829812744; 9783829812740,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1994-,"Europe, Southern--Historical geography.; Europe, Western--Historical geography.; Europe--Historical geography.; Geography, Arab.; Travelers' writings, Arabic--Europe--History and criticism.; Geography--Islamic Empire--History.; Travelers' writings, Arabic; Geography; Geography, Arab; Historical geography; Islamic Empire; Western Europe; Europe; Southern Europe; History; Criticism, interpretation, etc.; Southern Europe.; Western Europe.; Europe.; Europe méridionale--Géographie historique.; Europe--Géographie historique.; Géographie arabe.; Écrits de voyageurs arabes--Europe--Histoire et critique.; Géographie--Empire islamique--Histoire.; Europe de l'Ouest--Géographie historique.",http://vocab.getty.edu/tgn/4003760; http://vocab.getty.edu/tgn/4003761; http://vocab.getty.edu/tgn/1000003;,https://id.oclc.org/worldcat/entity/E39PBJxCxPbbk4CPJDQJb4r6rq;,0,v.307:2009,,,,2024-06-26,2024-06-26
31154068975596,Book,,"G93 .I74 v.160, etc.",NYU Inst Study Ancient World,Small Collection,9998670430107876,Texts and studies on the historical geography and topography of Northern and Eastern Europe /,3829812779; 9783829812771; 3829812752; 9783829812757; 3829812760; 9783829812764,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1994-,"Geography, Arab.; Europe, Northern--Historical geography.; Europe, Eastern--Historical geography.; Travelers' writings, Arabic--Europe--History and criticism.; Geography--Islamic Empire--History.; Travelers' writings, Arabic; Geography; Geography, Arab; Historical geography; Islamic Empire; Europe; Eastern Europe; Northern Europe; History; Criticism, interpretation, etc.; Northern Europe.; Eastern Europe.; Géographie arabe.; Europe de l'Est--Géographie historique.; Écrits de voyageurs arabes--Europe--Histoire et critique.; Géographie--Empire islamique--Histoire.; Europe septentrionale--Géographie historique.",http://vocab.getty.edu/tgn/4003757; http://vocab.getty.edu/tgn/4003756;,https://id.oclc.org/worldcat/entity/E39PBJxCxPbbk4CPJDQJb4r6rq;,0,v.308:2009:(vol.4),,,,2024-06-26,2024-06-26
31154068975604,Book,,"G93 .I74 v.160, etc.",NYU Inst Study Ancient World,Small Collection,9998670430107876,Texts and studies on the historical geography and topography of Northern and Eastern Europe /,3829812779; 9783829812771; 3829812752; 9783829812757; 3829812760; 9783829812764,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,1994-,"Geography, Arab.; Europe, Northern--Historical geography.; Europe, Eastern--Historical geography.; Travelers' writings, Arabic--Europe--History and criticism.; Geography--Islamic Empire--History.; Travelers' writings, Arabic; Geography; Geography, Arab; Historical geography; Islamic Empire; Europe; Eastern Europe; Northern Europe; History; Criticism, interpretation, etc.; Northern Europe.; Eastern Europe.; Géographie arabe.; Europe de l'Est--Géographie historique.; Écrits de voyageurs arabes--Europe--Histoire et critique.; Géographie--Empire islamique--Histoire.; Europe septentrionale--Géographie historique.",http://vocab.getty.edu/tgn/4003757; http://vocab.getty.edu/tgn/4003756;,https://id.oclc.org/worldcat/entity/E39PBJxCxPbbk4CPJDQJb4r6rq;,0,v.309:2009:(vol.5),,,,2024-06-26,2024-06-26
