id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date
31154069005286,Book,In Process,N8193.2 .N57 2001,NYU Inst Study Ancient World,Small Collection,9998753885307876,Nithatsakān Phutthasin = The exhibition of Thai Buddha images /,9789748841281; 9748841286,,,Sūn Sinlapa læ Bōrānnawatthu Rivœ̄ Sitī,Krung Thēp :,2544 [2001],Gautama Buddha--Art--Exhibitions.; Buddhist art and symbolism--Thailand--Exhibitions.; Gautama Buddha; Buddhist art and symbolism; Thailand; Exhibition catalogs; Thailand.,http://vocab.getty.edu/tgn/1000142,https://id.oclc.org/worldcat/entity/E39PBJcKHdfFMJFcHGFbMGMgKd;,0,,Bunker,,,2025-09-25,2025-10-02
31154069005294,Book,,G1033 .B3 2000 Suppl.,NYU Inst Study Ancient World,Reference 4 Collection,990017108790107876,Barrington atlas of the Greek and Roman world : map-by-map directory /,9780691049458; 0691049459,,,Princeton University Press,"Princeton, N.J. :",2000.,"Barrington atlas of the Greek and Roman world Indexes.; Civilization, Greco-Roman--Maps.; History, Ancient--Maps.; Greece--Antiquities--Maps.; Greece--History.; Rome--Antiquities--Maps.; Rome--History.; Rome--Gazetteers.; Greece--Gazetteers.; Antiquities; Civilization, Greco-Roman; History, Ancient; Greece; Rome (Empire); Gazetteers; History; Indexes; Maps; Maps.; Cartes géographiques.; Roman Empire.; Greece (ancient); Grèce--Histoire.; Rome--Histoire.",http://vocab.getty.edu/tgn/7030347; http://vocab.getty.edu/tgn/7594735;,https://id.oclc.org/worldcat/entity/E39PBJxd6hw8HtWYq9JY6hjjYP;,0,v.1,,,,2025-09-25,2025-09-25
31154069005302,Book,,G1033 .B3 2000 Suppl.,NYU Inst Study Ancient World,Reference 4 Collection,990017108790107876,Barrington atlas of the Greek and Roman world : map-by-map directory /,9780691049458; 0691049459,,,Princeton University Press,"Princeton, N.J. :",2000.,"Barrington atlas of the Greek and Roman world Indexes.; Civilization, Greco-Roman--Maps.; History, Ancient--Maps.; Greece--Antiquities--Maps.; Greece--History.; Rome--Antiquities--Maps.; Rome--History.; Rome--Gazetteers.; Greece--Gazetteers.; Antiquities; Civilization, Greco-Roman; History, Ancient; Greece; Rome (Empire); Gazetteers; History; Indexes; Maps; Maps.; Cartes géographiques.; Roman Empire.; Greece (ancient); Grèce--Histoire.; Rome--Histoire.",http://vocab.getty.edu/tgn/7030347; http://vocab.getty.edu/tgn/7594735;,https://id.oclc.org/worldcat/entity/E39PBJxd6hw8HtWYq9JY6hjjYP;,0,v.2,,,,2025-09-25,2025-09-25
31154069005310,Book,In Process,DS559.92.C5 L4 1996,NYU Inst Study Ancient World,Large Collection,9998753885207876,Cỏ̂ vật Champa = Artefacts of Champa /,,,"Lê, Xuân Diệm.",Nhà xuá̂t bản Văn hóa dân tộc,[Hà Nội] :,[1996],Champā (Kingdom)--Antiquities.; Art--Champā (Kingdom); Antiquities; Art; Asia--Champā (Kingdom); Antiquités (objets anciens)--Champa (Royaume); Fouilles (archéologie)--Viêt-Nam.; Champa.,http://vocab.getty.edu/tgn/7030374,,0,,Bunker,,,2025-09-25,2025-10-02
31154069005328,Book,,DS94.5 .H36 2025 Non-Circulating,NYU Inst Study Ancient World,Large Collection,9998753581907876,Villes mortes della Siria : topografia cristiana e insediamenti nel Massiccio Calcareo (IV-VII secolo) /,9781805830504; 1805830503; 1805830511; 9781805830511,,"Hanna, Elie Essa Kas, author.",Archaeopress,"Bicester, Oxfordshire :",[2025].,"Church architecture--Syria.; Excavations (Archaeology)--Syria.; Basilicas--Syria.; Syria--Antiquities.; Syria--History--333 B.C.-634 A.D.; Extinct cities--Syria.; Syria.; Architecture chrétienne--Syrie.; Villes disparues, en ruines, etc.--Syrie.; Basiliques--Syrie.; Syrie--Antiquités.; Syrie--Histoire--333 av. J.-C.-634.",https://pleiades.stoa.org/places/1306;,,0,,,,,2025-09-26,2025-09-26
31154069005336,Book,,NK7983.A3 H4639 2022,NYU Inst Study Ancient World,Large Collection,9998753578707876,"Zhai zi Zhongguo : Henan Xia Shang Zhou san dai wen ming = The making of China : the civilizations of the Xia, Shang, and Zhou dynasties /",7547928455; 9787547928455,,,Shanghai shu hua chu ban she,Shanghai :,2022.,"Bronzes, Chinese--China--Henan Sheng--To 221 B.C.--Catalogs.; Inscriptions, Chinese--China--Henan Sheng--To 221 B.C.--Catalogs.; Henan Sheng (China)--Antiquities.; Antiquities; Bronzes, Chinese; Inscriptions, Chinese; China--Henan Sheng; To 221 B.C.; Catalogs; Henan.; Bronzes chinois--Chine--Henan (Sheng)--Jusqu'à 221 av. J.-C.--Catalogues.; Inscriptions chinoises--Chine--Henan (Sheng)--Jusqu'à 221 av. J.-C.--Catalogues.",http://vocab.getty.edu/tgn/7016672,https://id.oclc.org/worldcat/entity/E39QbtfRtQhc78k37pD7GChdXM;,0,,,,,2025-09-26,2025-09-26
31154069005344,Issue,,NA4640 .S55,NYU Inst Study Ancient World,Large Collection,9998753885107876,Shi ku si yan jiu /,,,,Ke xue chu ban she; Wen wu chu ban she,Beijing :,2010,Cave temples--China--Periodicals.; Buddhist cave temples--China--Periodicals.; Cave temples--Conservation and restoration--China--Periodicals.; Buddhist cave temples--Conservation and restoration--China--Periodicals.; Buddhist cave temples.; Buddhist cave temples--Conservation and restoration.; Cave temples.; Cave temples--Conservation and restoration.; China.; Periodicals.,(OCoLC)fst01206073,,0,no.17(2025),,,,2025-09-29,2025-09-29
31154069005351,Issue,,DS793.S644 D66,NYU Inst Study Ancient World,Library 6,990041466930107876,Dong fang kao gu /,,,,Ke xue chu ban she,Beijing :,2004-,"China, Southeast--Antiquities--Periodicals.; Orient--Antiquities--Periodicals.; Antiquities; Asia--Orient; Southeast China; periodicals.; Periodicals; Periodicals.; Périodiques.; Southeast China.; Orient.",,https://id.oclc.org/worldcat/entity/E39PBJdGHcRvTRKtdxh3kRRVG3; https://www.wikidata.org/entity/Q14203776; https://www.wikidata.org/entity/Q205653,0,no.24(2024),,,,2025-09-29,2025-09-29
31154069005369,Issue,,DS715 .K35,NYU Inst Study Ancient World,Library 6,990039059410107876,Kao gu xue ji kan /,,,,Zhongguo she hui ke xue chu ban she,Beijing :,1981-,Archaeology--China--Periodicals.; China--Antiquities--Periodicals.; Antiquities; Archaeology; China; Periodicals; Imperial China.; China.; Ancient China.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/1000111; http://vocab.getty.edu/tgn/8697463,https://id.oclc.org/worldcat/entity/E39PBJdCqh8h6hJY7PT6MQW4bd;,0,no.32(2025),,,,2025-09-29,2025-09-29
31154069005377,Issue,,DS797.68.X536 C5363,NYU Inst Study Ancient World,Library 6,990081375870107876,Chang'an xue yan jiu.,,,,Zhonghua shu ju,Beijing Shi :,2016-,"Xi'an Shi (China)--History--Periodicals.; China--History--Tang dynasty, 618-907--Periodicals.; Tang Dynasty (China); China; China--Xi'an Shi; 618-907; History; Periodicals; Sian.; Imperial China.; China.; Ancient China.; Chine--Histoire--618-907 (Dynastie des Tang)--Périodiques.",http://vocab.getty.edu/tgn/7001810; http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/1000111; http://vocab.getty.edu/tgn/8697463;,https://id.oclc.org/worldcat/entity/E39PBJdCqh8h6hJY7PT6MQW4bd; https://id.oclc.org/worldcat/entity/E39QbtfRjyjFj4XBwTDP3HY99c;,0,no.10(2024),,,,2025-09-29,2025-09-29
