id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date
31154050256120,Book,In Process,PA3316 .P74,NYU Inst Study Ancient World,Small Collection,990012741430107876,Sammelbuch griechischer Urkunden aus Ägypten /,3111793362; 9783111793368; 3110843226; 9783110843224; 311084530X; 9783110845303; 3110845318; 9783110845310; 3447007281; 9783447007283; 344700729X; 9783447007290; 3447007303; 9783447007306; 344700732X; 9783447007320; 3447007338; 9783447007337; 3447007346; ,,,Harrassowitz Verlag; Im selbstverlag des verfassers; Walter de Gruyter & Co; Verlag von Karl J Trübner,Strassburg :,1915-<2025>,"Manuscripts, Greek (Papyri)--Egypt.; Inscriptions, Greek--Egypt.; Ostraka--Egypt.; Egypt--Antiquities.; Names, Personal--Greek--Egypt.; Ostraka.; Names, Personal--Greek.; ostraka.; Antiquities; Inscriptions, Greek; Manuscripts, Greek (Papyri); Names, Personal--Greek; Ostraka; Egypt; Griekse oudheid.; Byzantijnse tijd.; Aegyptus.; Ancient Egypt (region); Egypt.; Papyrus grecs.; Inscriptions grecques--Égypte.; Ostraca.; Noms de personnes grecs.; Égypte--Antiquités.; Papyrus grecs--Égypte.; Ostraca--Égypte.; Noms de personnes grecs--Égypte.",https://pleiades.stoa.org/places/766; https://pleiades.stoa.org/places/981503; http://vocab.getty.edu/tgn/7016833;,https://id.oclc.org/worldcat/entity/E39QbtfRDwpX7XgppvP7ww3J9c;,0,Bd.14:1981,Robert Bagnall,,,2025-12-16,2025-12-16
31154062316078,Book,,CN1161.C44 M627 2018,NYU Inst Study Ancient World,Large Collection,990080950510107876,Mo shi cang zhen : Chengdu Wuhou ci xian cun bei ke /,7030573196; 9787030573193,,,Ke xue chu ban she,Beijing :,2018.,"Wuhou ci (Chengdu, China)--Antiquities.; Epitaphs--China--Chengdu.; Inscriptions, Chinese--China--Chengdu.; Chengdu (China)--Antiquities.; Wuhou ci (Chengdu, China); Antiquities; Epitaphs; Inscriptions, Chinese; China--Chengdu; Chengdu.; Temple of Marquis Wu, Chengdu.; Épitaphes--Chine--Chengdu.; Inscriptions chinoises--Chine--Chengdu.",http://vocab.getty.edu/tgn/7001761;,https://id.oclc.org/worldcat/entity/E39PBJtGXpbPh3Xp4YDFx3yKh3; http://www.wikidata.org/entity/Q1069942,0,,,,,2025-12-04,2025-12-04
31154068975737,Book,,DS35.65 .I74 v.4 2012,NYU Inst Study Ancient World,Small Collection,9998768348107876,Texts and studies on Ibn Isḥāq and Ibn Hišām /,3829822057; 9783829822053,,,Institut für Geschichte der Arabisch-Islamischen Wissenschaften,Frankfurt :,2012.,"Muḥammad,--Prophet,---632.; Ibn Hishām, ʻAbd al-Malik,---834--Criticism and interpretation.; Āl al-Shaykh, ʻAbd Allāh ibn Muḥammad ibn Isḥāq--Criticism and interpretation.; Muslims--Saudi Arabia--Biography.; Muslims--History.; First Islamic state.; Musulmans--Arabie saoudite--Biographies.; Musulmans--Histoire.",,http://www.wikidata.org/entity/Q76821846,0,,,,,2025-12-04,2025-12-04
31154068975745,Book,,DS35.65 .I74 v.5 2012,NYU Inst Study Ancient World,Small Collection,9998771378907876,Der Tod des Ḥusein ben ʼAlí und die Rache : ein historischer Roman aus dem Arabischen /,3829822065; 9783829822060,,"Abū Mikhnaf, -774, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2012.,"Ḥusayn ibn ʻAlī,---680.; Ḥusayn ibn ʻAlī,---680--Death and burial.; Shīʿah--History--Early works to 1800.; Chiisme--Histoire--Ouvrages avant 1800.",,,0,,,,,2025-12-10,2025-12-10
31154068975760,Book,,DS35.65 .I74 v.7 2012,NYU Inst Study Ancient World,Small Collection,9998768352607876,Texts and studies on the Kitāb al-aṣnām by Ibn al-Kalbī (d. ca. 206/821),3829822081; 9783829822084,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2012.,"Ibn al-Kalbī,---819?--Criticism and interpretation.; Idols and images--Arabian Peninsula--Worship.; Arabian Peninsula--Religion.; Arabian Peninsula--Religious life and customs.; Arabia.; Idoles et images--Arabie (Péninsule)--Culte.; Arabie (Péninsule)--Religion.",https://pleiades.stoa.org/places/29475;,,0,,,,,2025-12-03,2025-12-03
31154068975778,Book,,DS35.65 .I74,NYU Inst Study Ancient World,Small Collection,9998768348007876,Ghurar akhbār mulūk al-Furs wa-siyarihim = Histoire des rois des Perses /,3829822111; 9783829822114; 382982209X; 9783829822091; 3829822103; 9783829822107,,"Thaʻālibī, ʻAbd al-Malik ibn Muḥammad, 961 or 962-1037 or 1038, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2012.,Iran--History--To 640.; Iran--History--640-1500.; Iran--Kings and rulers.; Islamic civilization.; Persia.; Iran--Histoire--Jusqu'à 651.; Iran--Histoire--651-1501.; Civilisation islamique.,http://vocab.getty.edu/tgn/7024079;,,0,v.8:2012,,,,2025-12-04,2025-12-04
31154068975786,Book,,DS35.65 .I74,NYU Inst Study Ancient World,Small Collection,9998768348007876,Ghurar akhbār mulūk al-Furs wa-siyarihim = Histoire des rois des Perses /,3829822111; 9783829822114; 382982209X; 9783829822091; 3829822103; 9783829822107,,"Thaʻālibī, ʻAbd al-Malik ibn Muḥammad, 961 or 962-1037 or 1038, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2012.,Iran--History--To 640.; Iran--History--640-1500.; Iran--Kings and rulers.; Islamic civilization.; Persia.; Iran--Histoire--Jusqu'à 651.; Iran--Histoire--651-1501.; Civilisation islamique.,http://vocab.getty.edu/tgn/7024079;,,0,v.9:2012,,,,2025-12-04,2025-12-04
31154068975794,Book,,DS35.65 .I74 v.10 2014 Non-Circulating,NYU Inst Study Ancient World,Small Collection,9998769678907876,Abū Muḥammad ʿAbdallāh Muḥammad b. ʿUmar al-Wāqidī (d. 207/823) : texts and studies /,382982212X; 9783829822121,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2014.,"Wāqidī, Muḥammad ibn ʻUmar,--747 or 748-823.--Maghāzī.; Muḥammad,--Prophet,---632--Campaigns--Early works to 1800.; Muḥammad,--Prophet,---632--Biography--Early works to 1800.; Islamic Empire--History, Military--Early works to 1800.; Islamic Empire--History--622-661--Early works to 1800.; First Islamic state.; Mahomet,--le prophète,---632--Biographie--Ouvrages avant 1800.; Empire islamique--Histoire militaire--Ouvrages avant 1800.; Empire islamique--Histoire--622-661--Ouvrages avant 1800.",,http://www.wikidata.org/entity/Q76821846;,0,,,,,2025-12-09,2025-12-12
31154068975802,Book,,DS35.65 .I74 v.11 2014,NYU Inst Study Ancient World,Small Collection,9998771377007876,Kitāb futūḥ al-buldān = Liber expugnationis regionum /,3829822138; 9783829822138,,"Balādhurī, Aḥmad ibn Yaḥyá, -892, author.",Institut für Geschichte der Arabisch-Islamischen Wissenschaften,Frankfurt :,2014.,Islamic Empire--History--Early works to 1800.; Muslims--History.; Rashidun Caliphate.; Umayyad Caliphate.; Musulmans--Histoire.,http://vocab.getty.edu/tgn/8698196; http://vocab.getty.edu/tgn/8711885,,0,,,,,2025-12-09,2025-12-12
31154068975810,Book,,DS35.65 .I74 v.12 2014,NYU Inst Study Ancient World,Small Collection,9998771377107876,"El-Belâd̲orî's ""kitâb futûḥ el-buldân"" (Buch der Eroberung der Länder) nach de Goeje's edition (Leyden 1866) ins Deutsche übersetzt von Oscar Rescher.",3829822146; 9783829822145,,"Balādhurī, Aḥmad ibn Yaḥyá, -892, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2014.,Muslims.; Islamic Empire.; Islam--History.; Rashidun Caliphate.; Umayyad Caliphate.; Musulmans.; Empire islamique.; Islam--Histoire.,http://vocab.getty.edu/tgn/8698196; http://vocab.getty.edu/tgn/8711885;,,0,,,,,2025-12-09,2025-12-12
